PassengerId,Survived,Pclass,Fare,IsAdult,IsAlone,C,S,Q,Female,Male
-1.730107956920867,-0.7892723355548015,0.8273772438659699,-0.5024451714361923,0,1,0.0,0.0,1.0,0.0,1.0
-1.7262200738716067,1.266989801811655,-1.5661069258891576,0.7868452935884461,0,1,1.0,0.0,0.0,1.0,0.0
-1.7223321908223463,1.266989801811655,0.8273772438659699,-0.4888542575852486,0,1,0.0,0.0,1.0,1.0,0.0
-1.718444307773086,1.266989801811655,-1.5661069258891576,0.4207302360686478,0,1,0.0,0.0,1.0,1.0,0.0
-1.7145564247238256,-0.7892723355548015,0.8273772438659699,-0.4863374216869257,0,1,0.0,0.0,1.0,0.0,1.0
-1.7106685416745653,-0.7892723355548015,0.8273772438659699,-0.47811642890864375,0,1,0.0,1.0,0.0,0.0,1.0
-1.7067806586253047,-0.7892723355548015,-1.5661069258891576,0.395813560675251,0,1,0.0,0.0,1.0,0.0,1.0
-1.7028927755760443,-0.7892723355548015,0.8273772438659699,-0.22408312108167944,0,0,0.0,0.0,1.0,0.0,1.0
-1.699004892526784,1.266989801811655,0.8273772438659699,-0.4242561406845337,0,0,0.0,0.0,1.0,1.0,0.0
-1.6951170094775236,1.266989801811655,-0.3693648410115938,-0.04295550208861426,0,1,1.0,0.0,0.0,1.0,0.0
-1.6912291264282633,1.266989801811655,0.8273772438659699,-0.312172377522981,0,0,0.0,0.0,1.0,1.0,0.0
-1.687341243379003,1.266989801811655,-1.5661069258891576,-0.11384570873513637,0,1,0.0,0.0,1.0,1.0,0.0
-1.6834533603297426,-0.7892723355548015,0.8273772438659699,-0.4863374216869257,0,1,0.0,0.0,1.0,0.0,1.0
-1.6795654772804822,-0.7892723355548015,0.8273772438659699,-0.01870931177853076,0,0,0.0,0.0,1.0,0.0,1.0
-1.6756775942312219,-0.7892723355548015,0.8273772438659699,-0.4902797934380587,0,1,0.0,0.0,1.0,1.0,0.0
-1.6717897111819615,1.266989801811655,-0.3693648410115938,-0.3262666585535892,0,1,0.0,0.0,1.0,1.0,0.0
-1.667901828132701,-0.7892723355548015,0.8273772438659699,-0.06199888922968463,0,0,0.0,1.0,0.0,0.0,1.0
-1.6640139450834406,1.266989801811655,-0.3693648410115938,-0.3866707201133388,0,1,0.0,0.0,1.0,0.0,1.0
-1.6601260620341802,-0.7892723355548015,0.8273772438659699,-0.2859972841804228,0,1,0.0,0.0,1.0,1.0,0.0
-1.6562381789849199,1.266989801811655,0.8273772438659699,-0.5029485386158568,0,1,1.0,0.0,0.0,1.0,0.0
-1.6523502959356595,-0.7892723355548015,-0.3693648410115938,-0.12491978668775715,0,1,0.0,0.0,1.0,0.0,1.0
-1.6484624128863992,1.266989801811655,-0.3693648410115938,-0.3866707201133388,0,1,0.0,0.0,1.0,0.0,1.0
-1.6445745298371388,1.266989801811655,0.8273772438659699,-0.4867562231804066,0,1,0.0,1.0,0.0,1.0,0.0
-1.6406866467878785,1.266989801811655,-1.5661069258891576,0.06635974158478332,0,1,0.0,0.0,1.0,0.0,1.0
-1.636798763738618,-0.7892723355548015,0.8273772438659699,-0.22408312108167944,0,0,0.0,0.0,1.0,1.0,0.0
-1.6329108806893577,1.266989801811655,0.8273772438659699,-0.016444159470040135,0,0,0.0,0.0,1.0,1.0,0.0
-1.6290229976400974,-0.7892723355548015,0.8273772438659699,-0.5029485386158568,0,1,1.0,0.0,0.0,0.0,1.0
-1.6251351145908368,-0.7892723355548015,-1.5661069258891576,4.647001076532463,0,0,0.0,0.0,1.0,0.0,1.0
-1.6212472315415765,1.266989801811655,0.8273772438659699,-0.48977642625839407,0,1,0.0,1.0,0.0,1.0,0.0
-1.617359348492316,-0.7892723355548015,0.8273772438659699,-0.4894421904510968,0,1,0.0,0.0,1.0,0.0,1.0
-1.6134714654430558,-0.7892723355548015,-1.5661069258891576,-0.09027201697708476,0,1,1.0,0.0,0.0,0.0,1.0
-1.6095835823937954,1.266989801811655,-1.5661069258891576,2.301728820789,0,1,1.0,0.0,0.0,1.0,0.0
-1.605695699344535,1.266989801811655,0.8273772438659699,-0.49237782784290063,0,1,0.0,1.0,0.0,1.0,0.0
-1.6018078162952747,-0.7892723355548015,-0.3693648410115938,-0.43700743807979686,0,1,0.0,0.0,1.0,0.0,1.0
-1.5979199332460143,-0.7892723355548015,-1.5661069258891576,1.0060617003323709,0,1,1.0,0.0,0.0,0.0,1.0
-1.594032050196754,-0.7892723355548015,-1.5661069258891576,0.39858208016340624,0,1,0.0,0.0,1.0,0.0,1.0
-1.5901441671474936,1.266989801811655,0.8273772438659699,-0.5028639729296732,0,1,1.0,0.0,0.0,0.0,1.0
-1.5862562840982333,-0.7892723355548015,0.8273772438659699,-0.4863374216869257,0,1,0.0,0.0,1.0,0.0,1.0
-1.5823684010489727,-0.7892723355548015,0.8273772438659699,-0.2859972841804228,0,0,0.0,0.0,1.0,1.0,0.0
-1.5784805179997123,1.266989801811655,0.8273772438659699,-0.42207354059350805,0,1,1.0,0.0,0.0,1.0,0.0
-1.574592634950452,-0.7892723355548015,0.8273772438659699,-0.4576454924460446,0,1,0.0,0.0,1.0,1.0,0.0
-1.5707047519011916,-0.7892723355548015,-0.3693648410115938,-0.22559322262067316,0,1,0.0,0.0,1.0,1.0,0.0
-1.5668168688519313,-0.7892723355548015,0.8273772438659699,-0.4894421904510968,0,1,1.0,0.0,0.0,0.0,1.0
-1.562928985802671,1.266989801811655,-0.3693648410115938,0.18876253192945994,0,0,1.0,0.0,0.0,1.0,0.0
-1.5590411027534106,1.266989801811655,0.8273772438659699,-0.48977642625839407,0,1,0.0,1.0,0.0,1.0,0.0
-1.5551532197041502,-0.7892723355548015,0.8273772438659699,-0.4863374216869257,0,1,0.0,0.0,1.0,0.0,1.0
-1.5512653366548899,-0.7892723355548015,0.8273772438659699,-0.3363340021468808,0,1,0.0,1.0,0.0,0.0,1.0
-1.5473774536056295,1.266989801811655,0.8273772438659699,-0.49237782784290063,0,1,0.0,1.0,0.0,1.0,0.0
-1.543489570556369,-0.7892723355548015,0.8273772438659699,-0.21191774308354583,0,0,1.0,0.0,0.0,0.0,1.0
-1.5396016875071086,-0.7892723355548015,0.8273772438659699,-0.29002422161773944,0,1,0.0,0.0,1.0,1.0,0.0
-1.5357138044578482,-0.7892723355548015,0.8273772438659699,0.1506737441786005,0,0,0.0,0.0,1.0,0.0,1.0
-1.5318259214085879,-0.7892723355548015,0.8273772438659699,-0.4913710934835715,0,1,0.0,0.0,1.0,0.0,1.0
-1.5279380383593275,1.266989801811655,-1.5661069258891576,0.8964967865378598,0,1,1.0,0.0,0.0,1.0,0.0
-1.5240501553100672,1.266989801811655,-0.3693648410115938,-0.12491978668775715,0,1,0.0,0.0,1.0,1.0,0.0
-1.5201622722608068,-0.7892723355548015,-1.5661069258891576,0.5995101505357573,0,0,1.0,0.0,0.0,0.0,1.0
-1.5162743892115464,1.266989801811655,-1.5661069258891576,0.06635974158478332,0,1,0.0,0.0,1.0,0.0,1.0
-1.512386506162286,1.266989801811655,-0.3693648410115938,-0.43700743807979686,0,1,0.0,0.0,1.0,1.0,0.0
-1.5084986231130257,-0.7892723355548015,0.8273772438659699,-0.5028639729296732,0,1,1.0,0.0,0.0,0.0,1.0
-1.5046107400637654,1.266989801811655,-0.3693648410115938,-0.08968408411123653,0,0,0.0,0.0,1.0,1.0,0.0
-1.5007228570145048,-0.7892723355548015,0.8273772438659699,0.2958951755118318,0,0,0.0,0.0,1.0,0.0,1.0
-1.4968349739652445,-0.7892723355548015,0.8273772438659699,-0.5028639729296732,0,1,1.0,0.0,0.0,0.0,1.0
-1.492947090915984,1.266989801811655,-1.5661069258891576,0.962353321387736,0,1,0.0,0.0,0.0,1.0,0.0
-1.4890592078667237,-0.7892723355548015,-1.5661069258891576,1.0323213593611125,0,1,0.0,0.0,1.0,0.0,1.0
-1.4851713248174634,-0.7892723355548015,0.8273772438659699,-0.08666388103324908,0,0,0.0,0.0,1.0,0.0,1.0
-1.481283441768203,-0.7892723355548015,-1.5661069258891576,-0.09027201697708476,0,1,1.0,0.0,0.0,0.0,1.0
-1.4773955587189427,1.266989801811655,0.8273772438659699,-0.3414522396297103,0,0,1.0,0.0,0.0,0.0,1.0
-1.4735076756696823,1.266989801811655,-0.3693648410115938,-0.43700743807979686,0,1,0.0,0.0,1.0,1.0,0.0
-1.469619792620422,-0.7892723355548015,0.8273772438659699,-0.4841568350646187,0,1,0.0,0.0,1.0,0.0,1.0
-1.4657319095711616,1.266989801811655,0.8273772438659699,-0.4888542575852486,0,0,0.0,0.0,1.0,1.0,0.0
-1.461844026521901,-0.7892723355548015,0.8273772438659699,-0.47400492578514347,0,0,0.0,0.0,1.0,0.0,1.0
-1.4579561434726407,-0.7892723355548015,-0.3693648410115938,-0.43700743807979686,0,1,0.0,0.0,1.0,0.0,1.0
-1.4540682604233803,-0.7892723355548015,0.8273772438659699,0.2958951755118318,0,0,0.0,0.0,1.0,1.0,0.0
-1.45018037737412,-0.7892723355548015,-0.3693648410115938,0.8314778546749452,0,1,0.0,0.0,1.0,0.0,1.0
-1.4462924943248596,-0.7892723355548015,0.8273772438659699,-0.3573908580066095,0,1,1.0,0.0,0.0,0.0,1.0
-1.4424046112755993,1.266989801811655,0.8273772438659699,0.48910360681684706,0,1,0.0,0.0,1.0,0.0,1.0
-1.438516728226339,-0.7892723355548015,0.8273772438659699,-0.494391296561559,0,1,0.0,0.0,1.0,0.0,1.0
-1.4346288451770786,-0.7892723355548015,0.8273772438659699,-0.4894421904510968,0,1,0.0,0.0,1.0,0.0,1.0
-1.4307409621278182,-0.7892723355548015,0.8273772438659699,-0.4863374216869257,0,1,0.0,0.0,1.0,0.0,1.0
-1.4268530790785579,1.266989801811655,-0.3693648410115938,-0.06451572512800753,0,0,0.0,0.0,1.0,0.0,1.0
-1.4229651960292975,1.266989801811655,0.8273772438659699,-0.397241430886295,0,1,0.0,0.0,1.0,1.0,0.0
-1.419077312980037,-0.7892723355548015,0.8273772438659699,-0.46720946885967163,0,1,0.0,0.0,1.0,0.0,1.0
-1.4151894299307766,1.266989801811655,0.8273772438659699,-0.45714212526638004,0,1,0.0,0.0,1.0,0.0,1.0
-1.4113015468815162,1.266989801811655,0.8273772438659699,-0.49162277707340374,0,1,0.0,1.0,0.0,1.0,0.0
-1.4074136638322559,-0.7892723355548015,-1.5661069258891576,0.29992211294914856,0,1,0.0,0.0,1.0,0.0,1.0
-1.4035257807829955,1.266989801811655,-0.3693648410115938,-0.43700743807979686,0,1,0.0,0.0,1.0,1.0,0.0
-1.3996378977337351,1.266989801811655,0.8273772438659699,-0.32928686163157667,0,0,0.0,0.0,1.0,1.0,0.0
-1.3957500146844748,-0.7892723355548015,0.8273772438659699,0.04370821849987721,0,0,0.0,0.0,1.0,0.0,1.0
-1.3918621316352144,-0.7892723355548015,0.8273772438659699,-0.4863374216869257,0,1,0.0,0.0,1.0,0.0,1.0
-1.387974248585954,1.266989801811655,-1.5661069258891576,4.647001076532463,0,0,0.0,0.0,1.0,1.0,0.0
-1.3840863655366937,-0.7892723355548015,0.8273772438659699,-0.4863374216869257,0,1,0.0,0.0,1.0,0.0,1.0
-1.3801984824874334,-0.7892723355548015,0.8273772438659699,-0.4863374216869257,0,1,0.0,0.0,1.0,0.0,1.0
-1.3763105994381728,-0.7892723355548015,0.8273772438659699,-0.4902797934380587,0,1,0.0,0.0,1.0,0.0,1.0
-1.3724227163889124,-0.7892723355548015,-1.5661069258891576,0.5833178351003071,0,1,0.0,0.0,1.0,0.0,1.0
